Código	Artículo	Precio sin impuestos	Porcentaje impuestos	Porcentaje liquidación	Fecha fin de promo	Fecha reposición	Canon digital	Part number	Stock local	Stock provincias	Id marca	Id categoría	Categoría	URL imagen	Código Icecat
10110156	ASUS PRO H510M-C/CSM: (1200) 2DDR4  HDMI DVI mATX	PVM	7	0			0	90MB17K0-M0EAYC	10	10			Integración>Placas base>Intel socket 1200	https://cluster.binarycanarias.com/img/cp-10110156.jpg	89583249
10110247	"Armario suelo AITEN 19"" 42U 600x800+Acc. (F80.68.42)"	PVM	7	0			0	F80.68.42	1	2			Redes y CCTV>Armarios y cajas>Armarios	https://cluster.binarycanarias.com/img/cp-10110247.jpg	77265963
10110461	"Smartphone XIAOMI Redmi 9C NFC 6.53"" 2Gb 32Gb Gris"	PVM	7	0			1.1	MZB9981EU	0	1			Telefonía / Smartphones>Telefonía móvil y Smartphones>Smartphone y teléfonos móviles	https://cluster.binarycanarias.com/img/cp-10110461.jpg	80490972
10111178	Regleta Nanocable 4 Tomas interruptor (10.37.0004-BK)	PVM	7	0		11/11/2022	0	10.37.0004-BK	5	6			Periféricos>SAIs y regletas>Regletas	https://cluster.binarycanarias.com/img/cp-10111178.jpg	92442361
10111282	Intel Core i9-11900 LGA1200 2.50GHz 16Mb	PVM	7	0			0	BX8070811900	7	8			Integración>Microprocesadores>Intel socket 1200	https://cluster.binarycanarias.com/img/cp-10111282.jpg	88555662
10111284	Intel Core i5-11600K LGA 1200 3.90GHz	PVM	7	0			0	BX8070811600K	6	10			Integración>Microprocesadores>Intel socket 1200	https://cluster.binarycanarias.com/img/cp-10111284.jpg	88555642
10111345	Cable AISENS HDMI/M a HDMI/M 1m Negro (A150-0421)	PVM	7	0			0	A150-0421	10	10			Periféricos>Cables>Video	https://cluster.binarycanarias.com/img/cp-10111345.jpg	92478372
10111431	Ratón LOGITECH M190 Wireless 1000DPI Azul (910-005907)	PVM	7	0			0	910-005907	3	3			Periféricos>Ratones>Ratones	https://cluster.binarycanarias.com/img/cp-10111431.jpg	79937691
10111572	Escáner Epson Perfection V850 Pro CCD A4 (B11B224401)	PVM	7	0			4.5	B11B224401	1	1			Impresoras y escáner>Escáner>Escáner	https://cluster.binarycanarias.com/img/cp-10111572.jpg	24455336
10111604	Cable EQUIP Audio 2 RCA/M a 2 RCA/M 2.5m (EQ147094)	PVM	7	0			0	EQ147094	4	10			Periféricos>Cables>Varios (cables)	https://cluster.binarycanarias.com/img/cp-10111604.jpg	87420135
10111626	Latiguillo Apant. EQUIP S/FTP Cat6e 2m Azul (EQ605631)	PVM	7	0			0	EQ605631	5	7			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-10111626.jpg	3469906
10111636	Latiguillo Apant EQUIP S/FTP Cat6 0.25m Azul (EQ605533)	PVM	7	0			0	EQ605533	10	10			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-10111636.jpg	24161413
10111702	Semitorre CORSAIR Carbide 110R Negro (CC-9011183-WW)	PVM	7	0			0	CC-9011183-WW	1	1			Integración>Carcasas>Torre	https://cluster.binarycanarias.com/img/cp-10111702.jpg	-1
10111745	Silla Gaming KEEPOUT Negro/Azul (XSPRO-RACINGT)	PVM	7	0			0	XSPRO-RACINGT	1	3			Juegos y Consolas>Gaming PC>Sillas	https://cluster.binarycanarias.com/img/cp-10111745.jpg	-1
10111783	Ventilador de Suelo ORBEGOZO Power Fan PW1346 (16923)	PVM	7	0			0	16923	1	1			Hogar / Electrónica consumo>Electrodom.>Pequeño electrodom.	https://cluster.binarycanarias.com/img/cp-10111783.jpg	38092334
10112167	Alfombrilla SUBBLIM Graffiti L 300x250x3 mm (MP-01PUW11	PVM	7	0			0	SUB-MP-01PUW11	10	10			Periféricos>Ratones>Varios (ratones)	https://cluster.binarycanarias.com/img/cp-10112167.jpg	91758182
10112222	Protector SUBBLIM Extreme para MediaPAD T5 (1HUA001)	PVM	7	0			0	SUB-TG-1HUA001	6	10			Tablets / eBooks>Accesorios PAD y Tablet>Protectores de pantalla	https://cluster.binarycanarias.com/img/cp-10112222.jpg	89962152
81707502	Funda WOXTER Leather Case 60 for Ebook (OUT7502)	PVM	7	0			0	OUT7502	3	3			Ordenadores portátiles>Maletines>Seminuevo (Maletines)	https://cluster.binarycanarias.com/img/cp-81707502.jpg	-1
10601512	Raton CONCEPTRONIC Optico Inalámbrico Negro (CLLMWLTRA)	PVM	7	0			0	CLLMWLTRA	1	1			Periféricos>Ratones>Ratones notebook	https://cluster.binarycanarias.com/img/cp-10601512.jpg	19298827
50351203	Tambor HP Laser Color 126A 14000 pag. (CE314A)	PVM	7	0			0	CE314A	1	1			Consumibles impresión>Toner Marcas>Toner HP	https://cluster.binarycanarias.com/img/cp-50351203.jpg	6042261
10352534	"Caja HDD TOOQ 2.5"" SATA USB3.1 Negra (TQE-2533B)"	PVM	7	0			0	TQE-2533B	5	8			Periféricos>Discos y cajas externos>Cajas SATA 2.5	https://cluster.binarycanarias.com/img/cp-10352534.jpg	38305084
45206685	Pto. Acceso TP-Link Dual Band pared/techo PoE (EAP225)	PVM	7	0			0	EAP225	4	4			Redes y CCTV>WiFi>Puntos de acceso	https://cluster.binarycanarias.com/img/cp-45206685.jpg	33094228
45205576	Mikrotik Punto de Acceso 2xGbit PoE (RBcAPGi-5acD2nD)	PVM	7	0			0	RBcAPGi-5acD2nD	0	3			Redes y CCTV>WiFi>Puntos de acceso	https://cluster.binarycanarias.com/img/cp-45205576.jpg	52089859
45208642	Inyector D-Link Gigabit 30W PoE Splitter (DPE-301GS)	PVM	7	0			0	DPE-301GS	1	1			Redes y CCTV>Switch y routers>Varios (switch y routers)	https://cluster.binarycanarias.com/img/cp-45208642.jpg	30251393
10103667	"Maletin SUBBLIM Oxford 13.3""-14"" Negro (LB-1OLB030)"	PVM	7	0			0	SUB-LB-1OLB030	5	10			Ordenadores portátiles>Maletines>Maletines	https://cluster.binarycanarias.com/img/cp-10103667.jpg	78836832
10103652	"Funda SUBBLIM Clever Stand 10.1"" Púrpura (CUT-1CT004)"	PVM	7	0			0	SUB-CUT-1CT004	4	10			Tablets / eBooks>Accesorios PAD y Tablet>Fundas PAD y Tablet	https://cluster.binarycanarias.com/img/cp-10103652.jpg	78840729
10104237	"Caja HDD TOOQ 2.5"" SATA USB3 Azul (TQE-2527BL)"	PVM	7	0			0	TQE-2527BL	10	10			Periféricos>Discos y cajas externos>Cajas SATA 2.5	https://cluster.binarycanarias.com/img/cp-10104237.jpg	79043920
10104222	"Soporte mesa AISENS Gira/Incli. 13-32"" Neg(DT32TSR-039)"	PVM	7	0			0	DT32TSR-039	2	4			Imagen y sonido>Soportes TV>Hasta 32 pulgadas	https://cluster.binarycanarias.com/img/cp-10104222.jpg	70325832
10105879	Impresora tarjetas ZEBRA ZC100 Usb (ZC11-0000000EM0)	PVM	7	0			0	ZC11-0000000EM0	1	1			Impresoras y escáner>Varios Impresoras>Impresora Bolsillo	https://cluster.binarycanarias.com/img/cp-10105879.jpg	-1
10106867	Cable Aliment. Trebol CEE7 acod/M-C5/H 1.5m (A132-0172)	PVM	7	0			0	A132-0172	8	8			Periféricos>Cables>Alimentación	https://cluster.binarycanarias.com/img/cp-10106867.jpg	70326224
10107786	Nanocable Displayport DP/M-DP/M 1m Negro (10.15.2501)	PVM	7	0			0	10.15.2501	4	10			Periféricos>Cables>Video	https://cluster.binarycanarias.com/img/cp-10107786.jpg	87238578
70700617	Cepillo de pelo serie 700 iRobot	PVM	7	0			0		1	1			Hogar / Electrónica consumo>Electrodom.>iRobot	https://cluster.binarycanarias.com/img/cp-70700617.jpg	-1
10118586	"Mochila CASE LOGIC Backpack 16"" Negro (3201268)"	PVM	7	0		11/11/2022	0	3201268	0	0			Ordenadores portátiles>Maletines>Mochilas		-1
10118576	"Funda CASE LOGIC SnapView iPad 10.2"" Negro(3204443)"	PVM	7	0		11/11/2022	0	3204443	0	0			Tablets / eBooks>Accesorios PAD y Tablet>Fundas PAD y Tablet		-1
10109866	Teclado FR Acer (6B.GF3N7.009)	PVM	7	0			0	6B.GF3N7.009	1	1			Repuestos>Repuestos Varios>Repuestos Teclados		-1
10110002	Cable AISENS SATA III Datos 6G Acod 0.5m Roj(A130-0155)	PVM	7	0			0	A130-0155	10	10			Periféricos>Cables>Datos	https://cluster.binarycanarias.com/img/cp-10110002.jpg	70325671
10110301	WebCam CONCEPTRONIC 4K UsbC Autofoco 2xMicro (AMDIS08B)	PVM	7	0			0	AMDIS08B	3	6			Multimedia>Webcam>WebCam	https://cluster.binarycanarias.com/img/cp-10110301.jpg	89169075
10110563	ASUS ROG STRIX B560-A GAMING WIFI: (1200) 4DDR4 ATX	PVM	7	0			0	90MB16V0-M0EAY0	10	10			Integración>Placas base>Intel socket 1200	https://cluster.binarycanarias.com/img/cp-10110563.jpg	89217322
10110655	Cable BELKIN USB-A a mUSB Gris (F2CU021BT04-GRY)	PVM	7	0			0	F2CU021BT04-GRY	4	4			Periféricos>Cables>Datos	https://cluster.binarycanarias.com/img/cp-10110655.jpg	26192174
10110775	Accesorio entrenamiento Miofascial THERAGUN Wave Duo	PVM	7	0			0	WAVEDUO-EU	1	1			Hogar / Electrónica consumo>Cuidado personal>Salud	https://cluster.binarycanarias.com/img/cp-10110775.jpg	-1
10111112	Multif. HP Officejet Pro 9010e WiFi Fax Dúplex (257G4B)	PVM	7	0			5.25	257G4B	1	10			Impresoras y escáner>Impresoras inyección de tinta>Impresoras multifunción	https://cluster.binarycanarias.com/img/cp-10111112.jpg	87017803
10111240	Soporte Activo ELGATO Smartphone/Cámara (10AAC9901)	PVM	7	0			0	10AAC9901	0	1			Telefonía / Smartphones>Accesorios de telefonía móvil>Varios	https://cluster.binarycanarias.com/img/cp-10111240.jpg	76472073
10111328	Cable AISENS Lightning/M a USB2.0-C 1m (A102-0442)	PVM	7	0			0	A102-0442	10	10			Periféricos>Cables>Datos	https://cluster.binarycanarias.com/img/cp-10111328.jpg	92474606
10111358	Caja externa para SSD AISENS Usb3.1 Negra (ASM2-008B)	PVM	7	0			0	ASM2-008B	4	7			Periféricos>Discos y cajas externos>Cajas SATA 2.5	https://cluster.binarycanarias.com/img/cp-10111358.jpg	92479714
10111422	"Smartphone XIAOMI Redmi Note 10 Pro 6.67""8Gb 128Gb Gris"	PVM	7	0	01/01/2024		1.1	MZB08KWEU	10	10			Telefonía / Smartphones>Telefonía móvil y Smartphones>Smartphone y teléfonos móviles	https://cluster.binarycanarias.com/img/cp-10111422.jpg	-1
10111554	CRICUT Smart Vinyl Removible Blanco (CRC-2009052)	PVM	7	0			0	CRC-2009052	4	7			Consumibles varios>Material de Oficina>Papelería	https://cluster.binarycanarias.com/img/cp-10111554.jpg	-1
10111788	Webcam APPROX Usb2.0 1080p APPW620PRO (OUT1788)	PVM	7	0			0	OUT1788	8	8			Multimedia>Webcam>Seminuevo (Webcam)	https://cluster.binarycanarias.com/img/cp-10111788.jpg	-1
10111992	CRICUT Smart Iron-on Azul Oscuro 33x91cm (CRC-2008687)	PVM	7	0			0	CRC-2008687	0	1			Consumibles varios>Material de Oficina>Varios	https://cluster.binarycanarias.com/img/cp-10111992.jpg	-1
10112116	Soporte AISENS Smartphone/Tablet 1 Pivote (MS1PM-081)	PVM	7	0			0	MS1PM-081	5	8			Tablets / eBooks>Accesorios PAD y Tablet>Soportes y Docks	https://cluster.binarycanarias.com/img/cp-10112116.jpg	93337403
10112151	Conversor AISENS DP/M-DVI/M 3m Negro (A125-0463)	PVM	7	0			0	A125-0463	2	5			Periféricos>Cables>Video	https://cluster.binarycanarias.com/img/cp-10112151.jpg	93346215
10112208	Micrófono Sobremesa Mars Gaming Flexible Blanco (MMICW)	PVM	7	0			0	MMICW	10	10			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-10112208.jpg	85779778
45203762	Amplif. potencia exterior ECOM 2,4GHz DBM (EWPA30E)	PVM	7	70			0	EWPA30E	1	4			Redes y CCTV>WiFi>Varios (wifi)	https://cluster.binarycanarias.com/img/cp-45203762.jpg	-1
45205924	Switch TP-LINK 5 Puertos 10/100/1000 (TL-SG1005D)	PVM	7	0		11/11/2022	0	TL-SG1005D	0	0			Redes y CCTV>Switch y routers>Switch 10/100/1000	https://cluster.binarycanarias.com/img/cp-45205924.jpg	1667386
45301050	Camara Planet ICA-108W,WiFi, RJ45, Infrared, 640x480	PVM	7	70			0	ICA-108W	0	1			Redes y CCTV>CCTV>Cámaras IP		-1
50251012	Tinta HP Negro (CN049AE) N950	PVM	7	0			0	CN049AE	4	7			Consumibles impresión>Tintas Marcas>Tintas HP	https://cluster.binarycanarias.com/img/cp-50251012.jpg	10065799
50251275	Cabezal HP Negro/Amarillo (C4900A) N940	PVM	7	0			0	C4900A	1	1			Consumibles impresión>Tintas Marcas>Tintas HP	https://cluster.binarycanarias.com/img/cp-50251275.jpg	1846397
50252716	Tinta HP Negro (C2P04AE) N62	PVM	7	0		11/11/2022	0	C2P04AE	6	10			Consumibles impresión>Tintas Marcas>Tintas HP	https://cluster.binarycanarias.com/img/cp-50252716.jpg	23185716
50252783	Tinta HP Cian (CZ130A) 29ml N711	PVM	7	0			0	CZ130A	4	6			Consumibles impresión>Tintas Marcas>Tintas HP	https://cluster.binarycanarias.com/img/cp-50252783.jpg	15537914
50252848	Tinta LEXMARK Nº100XL Amarillo (14N1071E/B)	PVM	7	70			0	14N1071E	1	1			Consumibles impresión>Tintas Marcas>Tintas Lexmark	https://cluster.binarycanarias.com/img/cp-50252848.jpg	3515275
50253010	Tinta EPSON Negro Mate 220ml T6148	PVM	7	50			0	C13T614800	0	1			Consumibles impresión>Tintas Marcas>Tintas Epson	https://cluster.binarycanarias.com/img/cp-50253010.jpg	1231603
50253071	Tinta EPSON Gris Claro 220ml T6039	PVM	7	0			0	C13T603900	1	2			Consumibles impresión>Tintas Marcas>Tintas Epson	https://cluster.binarycanarias.com/img/cp-50253071.jpg	1226622
50253072	Tinta EPSON Negro Guepardo T0711	PVM	7	0			0	C13T07114012	2	2			Consumibles impresión>Tintas Marcas>Tintas Epson	https://cluster.binarycanarias.com/img/cp-50253072.jpg	9476654
50253175	Tinta EPSON Negro 79 Torre de Pisa T7911	PVM	7	0			0	C13T79114010	1	1			Consumibles impresión>Tintas Marcas>Tintas Epson	https://cluster.binarycanarias.com/img/cp-50253175.jpg	21602014
50253275	Tinta EPSON Photo Negro 202 Kiwi T02F1	PVM	7	0			0	C13T02F14010	1	1			Consumibles impresión>Tintas Marcas>Tintas Epson	https://cluster.binarycanarias.com/img/cp-50253275.jpg	37805964
50253308	Tinta Canon CLI-581M Magenta (2104C001)	PVM	7	0			0	2104C001	1	1			Consumibles impresión>Tintas Marcas>Tintas Canon	https://cluster.binarycanarias.com/img/cp-50253308.jpg	37989031
50253448	Bobina Epson hilo algodón UltraSmoothFineArt C13S042074	PVM	7	70			0	C13S042074	6	7			Consumibles impresión>Otros Consumibles>Papel	https://cluster.binarycanarias.com/img/cp-50253448.jpg	594414
50258506	Tinta BROTHER Cian 600 Pg LC1240C	PVM	7	0			0	LC1240CBP	2	2			Consumibles impresión>Tintas Marcas>Tintas Brother	https://cluster.binarycanarias.com/img/cp-50258506.jpg	7077854
50258638	Tinta BROTHER Negro LC227XLBK	PVM	7	0			0	LC227XLBK	1	2			Consumibles impresión>Tintas Marcas>Tintas Brother	https://cluster.binarycanarias.com/img/cp-50258638.jpg	24322007
50301904	Tinta Solida XEROX Amarillo 8570 (108R00933)4.400pag5%	PVM	7	70			0	108R00933	0	3			Consumibles impresión>Tintas Genericas>Tintas Xerox	https://cluster.binarycanarias.com/img/cp-50301904.jpg	6033655
10102600	Switch TP-LINK 24p 10/100/1000 SFP Gest. L2 T2600G-28SQ	PVM	7	0			0	T2600G-28SQ	1	2			Redes y CCTV>Switch y routers>Switch 10/100/1000	https://cluster.binarycanarias.com/img/cp-10102600.jpg	65335015
10102737	Teclado SUBBLIM BT Touchpad Smart Blacklit Plat(SMBT50)	PVM	7	0			0	SUB-KBT-SMBT50	6	10			Periféricos>Teclados>Teclados	https://cluster.binarycanarias.com/img/cp-10102737.jpg	78284291
10103665	"Maletin SUBBLIM Oxford 12.5"" Negro (SUB-LB-1OLB001)"	PVM	7	0			0	SUB-LB-1OLB001	10	10			Ordenadores portátiles>Maletines>Maletines	https://cluster.binarycanarias.com/img/cp-10103665.jpg	78835971
10104379	Botella Tinta Canon GI-590 70ml Magenta (1605C001AA)	PVM	7	0			0	1605C001AA	4	10			Consumibles impresión>Tintas Marcas>Tintas HP	https://cluster.binarycanarias.com/img/cp-10104379.jpg	33391956
10104839	Ratón NGS Easy Alpha Wireless 1000dpi Negro (EASYALPHA)	PVM	7	0			0	EASYALPHA	10	10			Periféricos>Ratones>Ratones	https://cluster.binarycanarias.com/img/cp-10104839.jpg	80126745
10104980	Range Extender TP-Link AC1200 Wi-Fi (RE305)	PVM	7	0		11/11/2022	0	RE305	0	0			Redes y CCTV>WiFi>Varios (wifi)	https://cluster.binarycanarias.com/img/cp-10104980.jpg	78511871
10105352	BRA Cacerola Baja Prior Green 24cm Tapa (A400524)	PVM	7	0			0	A400524	1	1			Hogar / Electrónica consumo>Menaje>Cocina	https://cluster.binarycanarias.com/img/cp-10105352.jpg	-1
10105443	Docking D-Link Usb-C HDMI/Ethernet/USB  PD60W(DUB-M520)	PVM	7	0			0	DUB-M520	4	10			Periféricos>Hubs y adaptadores>HUBs USB	https://cluster.binarycanarias.com/img/cp-10105443.jpg	78364466
10105538	"Funda SUBBLIM Trendy Unicorn 10.1""-11"" (SUB-CUT-4TC008)"	PVM	7	0			0	SUB-CUT-4TC008	10	10			Tablets / eBooks>Accesorios PAD y Tablet>Fundas PAD y Tablet	https://cluster.binarycanarias.com/img/cp-10105538.jpg	79742485
10106250	Ratón Óptico NGS USB Granate (ADDICTMAROON)	PVM	7	0			0	ADDICTMAROON	9	10			Periféricos>Ratones>Ratones	https://cluster.binarycanarias.com/img/cp-10106250.jpg	80197405
10106326	Docking Station Sitecom USB-C Pro + PD (CN-390)	PVM	7	0			0	CN-390	10	10			Periféricos>Hubs y adaptadores>Adaptadores USB	https://cluster.binarycanarias.com/img/cp-10106326.jpg	75088224
10106545	Adaptador AISENS RJ45/H a  RJ45/H UTP Negro (A139-0299)	PVM	7	0			0	A139-0299	8	10			Telefonía / Smartphones>Telefonía fija e IP>Varios (telefonía IP)	https://cluster.binarycanarias.com/img/cp-10106545.jpg	70326445
10106666	WebCam Approx 1080p USB2.0 Negra (APPW620PRO)	PVM	7	0			0	APPW620PRO	10	10			Multimedia>Webcam>WebCam	https://cluster.binarycanarias.com/img/cp-10106666.jpg	85735221
10107219	Ratón Gaming G-LAB RGB 12000dpi (KULT-NITROGEN-CORE)	PVM	7	0			0	KULT-NITROGEN-CORE	10	10			Periféricos>Ratones>Ratones gaming	https://cluster.binarycanarias.com/img/cp-10107219.jpg	85779171
10107280	Volante+Pedales SPIRIT Race Pro PS4 SOG-RWP2 (OUT7280)	PVM	7	0			0	OUT7280	0	1			Juegos y Consolas>Gaming PC>Seminuevo (Gaming PC)	https://cluster.binarycanarias.com/img/cp-10107280.jpg	-1
10107424	Consola DJ HERCULES Control Inpulse 300 (4780883)	PVM	7	0			0	4780883	2	3			Multimedia>Sonido>Varios (sonido)	https://cluster.binarycanarias.com/img/cp-10107424.jpg	59149390
10107877	Cable AISENS USB-C/M-USB-C/M 2m Negro (A107-0057)	PVM	7	0			0	A107-0057	5	10			Periféricos>Cables>Datos	https://cluster.binarycanarias.com/img/cp-10107877.jpg	70326253
10114449	Nanocable HDMI 2.1 A/M-A/M 1.5m Negro (10.15.8001-L150)	PVM	7	0			0	10.15.8001-L150	10	10			Periféricos>Cables>Video	https://cluster.binarycanarias.com/img/cp-10114449.jpg	96588001
10114710	Altavoz SONOS Sub Gen3 WiFi Negro (SNS-SUBG3EU1BLK)	PVM	7	0			0	SNS-SUBG3EU1BLK	1	3			Multimedia>Sonido>Altavoces	https://cluster.binarycanarias.com/img/cp-10114710.jpg	79566681
10114749	"Smartphone Samsung M32 6.4"" 6Gb 128Gb Azul (SM-M325FLB)"	PVM	7	0			1.1	SM-M325FLBGEUB	1	5			Telefonía / Smartphones>Telefonía móvil y Smartphones>Smartphone y teléfonos móviles	https://cluster.binarycanarias.com/img/cp-10114749.jpg	94035128
10114790	Nanocable HDMI 2.1 HS M-M 3m Negro (10.15.8103)	PVM	7	0			0	10.15.8103	7	10			Periféricos>Cables>Video	https://cluster.binarycanarias.com/img/cp-10114790.jpg	96588006
10115153	Caja AEROCOOL Hexform FRGB 120MM S/F mATX (HEXFORMBKV2)	PVM	7	0			0	HEXFORMBKV2	1	1			Integración>Carcasas>Torre	https://cluster.binarycanarias.com/img/cp-10115153.jpg	94475530
10115242	"Soporte Mesa EQUIP 17""-32"" 2Brazos Muelle Gas(EQ650133)"	PVM	7	0			0	EQ650133	2	4			Imagen y sonido>Soportes TV>Hasta 32 pulgadas	https://cluster.binarycanarias.com/img/cp-10115242.jpg	89814218
10115391	Accesorio OWLET Sock calcetin 2 Leopard (SKS6L23BBYH)	PVM	7	0			0	SKS6L23BBYH	1	2			Hogar / Electrónica consumo>Cuidado personal>Salud	https://cluster.binarycanarias.com/img/cp-10115391.jpg	-1
10115648	Modulo CORSAIR DDR4 8Gb 3200Mhz (CMK8GX4M1E3200C16)	PVM	7	0		04/11/2022	0	CMK8GX4M1E3200C16	0	0			Integración>Memorias>DDR4 3200	https://cluster.binarycanarias.com/img/cp-10115648.jpg	76998090
10115976	Teclado+Raton CONCEPTRONIC ERGO Wireless (ORAZIO02ES)	PVM	7	0			0	ORAZIO02ES	5	10			Periféricos>Teclados>Teclados + ratón	https://cluster.binarycanarias.com/img/cp-10115976.jpg	96035405
10116179	Altavoces Gaming NGS Led RGB 12W Usb (GSX-150)	PVM	7	0			0	GSX-150	7	10			Multimedia>Sonido>Altavoces	https://cluster.binarycanarias.com/img/cp-10116179.jpg	93008397
10116194	"Smartphone Samsung S22 6.1"" 8Gb 128Gb 5G Negro (S901B)"	PVM	7	0			1.1	SM-S901BZKDEUB	3	3			Telefonía / Smartphones>Telefonía móvil y Smartphones>Smartphone y teléfonos móviles	https://cluster.binarycanarias.com/img/cp-10116194.jpg	96571528
10116270	"Smartp. XIAOMI Redmi 9A 6.53"" 2Gb 32Gb Gris (MZB0AKOEU)"	PVM	7	0			1.1	MZB0AKOEU	10	10			Telefonía / Smartphones>Telefonía móvil y Smartphones>Smartphone y teléfonos móviles	https://cluster.binarycanarias.com/img/cp-10116270.jpg	99182487
10116412	Escáner BROTHER ADF DPI A4 Blanco/Negro (ADS-4500W)	PVM	7	0			0	ADS-4500W	1	1			Impresoras y escáner>Escáner>Escáner	https://cluster.binarycanarias.com/img/cp-10116412.jpg	97335171
10116431	Auriculares+micro MICROSOFT Usb Negro (6ID-00014)	PVM	7	0			0	6ID-00014	0	3			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-10116431.jpg	91676640
10116549	Latiguillo EQUIP S/FTP Cat6 2m Negro (EQ605591)	PVM	7	0			0	EQ605591	8	10			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-10116549.jpg	18157104
10116566	Latiguillo EQUIP U/UTP Cat5e 20m Negro (EQ825459)	PVM	7	0			0	EQ825459	1	1			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-10116566.jpg	19658035
10116611	Regleta Sobremesa Nanocable 3Tomas+2USB (10.37.0013-W)	PVM	7	0			0	10.37.0013-W	3	5			Periféricos>SAIs y regletas>Regletas	https://cluster.binarycanarias.com/img/cp-10116611.jpg	100237552
10111001	Multif. Epson EcoTank ET-5170 Color WiFi (C11CJ88402)	PVM	7	0			5.25	C11CJ88402	3	6			Impresoras y escáner>Impresoras inyección de tinta>Impresoras multifunción	https://cluster.binarycanarias.com/img/cp-10111001.jpg	87365025
10111359	Caja ABYSM Danube Kamp Negra (AB812107)	PVM	7	0			0	AB812107	0	10			Integración>Carcasas>Torre	https://cluster.binarycanarias.com/img/cp-10111359.jpg	91373915
10111500	Bombilla TP-LINK Smart Wifi E27(TAPO L510E 2-Pack)	PVM	7	0			0	Tapo L510E(2-pack)	7	10			Hogar / Electrónica consumo>Iluminacion>Varios (Iluminación)	https://cluster.binarycanarias.com/img/cp-10111500.jpg	-1
10111712	Semitorre CORSAIR 5000D ATX Blanca (CC-9011209-WW)	PVM	7	0			0	CC-9011209-WW	1	2			Integración>Carcasas>Torre	https://cluster.binarycanarias.com/img/cp-10111712.jpg	87314071
10111978	CRICUT Smart Vinyl Permanente Ocean (CRC-2008660)	PVM	7	0			0	CRC-2008660	1	3			Consumibles varios>Material de Oficina>Varios	https://cluster.binarycanarias.com/img/cp-10111978.jpg	-1
10112082	Imp. Térmica Portátil Approx 58mm (APPPOS58PORTABLE+)	PVM	7	0			0	APPPOS58PORTABLE+	10	10			Terminales TPV>Impresoras TPV>Impresoras TPV	https://cluster.binarycanarias.com/img/cp-10112082.jpg	-1
10112176	Pila PHILIPS Alcalina 9V (6LR61P1B/10)	PVM	7	0			0	6LR61P1B/10	10	10			Consumibles varios>Pilas y baterías>Alcalinas	https://cluster.binarycanarias.com/img/cp-10112176.jpg	5745014
10112234	Silla Gaming NGS WASP Piston Gas Clase3 Gris (WASPGRAY)	PVM	7	0			0	WASPGRAY	0	1			Juegos y Consolas>Gaming PC>Sillas	https://cluster.binarycanarias.com/img/cp-10112234.jpg	93580526
10112276	Fuente UNYKA Atilius ATX 750W 92% RGB Negro (521205)	PVM	7	0			0	521205	8	10			Integración>Fuentes alimentación>Fuentes estándar	https://cluster.binarycanarias.com/img/cp-10112276.jpg	91362044
10112440	"Soporte Suelo AISENS 37-70"" Bandeja DVD 40kg(FT70S-077)"	PVM	7	0			0	FT70S-077	2	5			Imagen y sonido>Soportes TV>Superior 65 pulgadas	https://cluster.binarycanarias.com/img/cp-10112440.jpg	93706202
10112450	Latiguillo AISENS RJ45 Cat7 SFTP 25cm Amaril(A146-0472)	PVM	7	30			0	A146-0472	5	10			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-10112450.jpg	93706212
10112451	Latiguillo AISENS RJ45 Cat7 SFTP 50cm Amaril(A146-0473)	PVM	7	0			0	A146-0473	10	10			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-10112451.jpg	93706213
10112845	Extensor Wifi TP-LINK MESH AC1200 Dualband (RE315)	PVM	7	0		11/11/2022	0	RE315	0	0			Redes y CCTV>WiFi>Puntos de acceso	https://cluster.binarycanarias.com/img/cp-10112845.jpg	87591882
10112977	Pack Tarjetas ISO RDIF Unike 125Khz 200u (54PRX002)	PVM	7	0			0	54PRX002	1	1			Terminales TPV>Escáner>Varios (escáner)	https://cluster.binarycanarias.com/img/cp-10112977.jpg	-1
10113024	Auriculares SBS DJ PRO Rojo (TTHEADPHONEDJR) (OUT3024)	PVM	7	0			0	OUT3024	1	1			Multimedia>Sonido>Seminuevo (Sonido)	https://cluster.binarycanarias.com/img/cp-10113024.jpg	-1
10113131	Multifunción EPSON A4 WF-2840DWF WiFi (C11CG30406)	PVM	7	0			5.25	C11CG30406	0	1			Impresoras y escáner>Impresoras inyección de tinta>Impresoras multifunción	https://cluster.binarycanarias.com/img/cp-10113131.jpg	93242281
10113229	Multifunción EPSON EcoTank ET-5800 A4 Color C11CJ30401	PVM	7	0			5.25	C11CJ30401	1	3			Impresoras y escáner>Impresoras inyección de tinta>Impresoras multifunción	https://cluster.binarycanarias.com/img/cp-10113229.jpg	77328383
